Filename	Black foam
Instrument name	Discovery DSC
Operator	
rundate	4/22/2026
Sample name	Black foam
proceduresegments	Equilibrate -25.00 °C; Data On; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Data Off
[step]
Ramp 20.00 °C/min to 280.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
47.68	274.24	2.060
47.68	274.21	2.060
47.69	274.17	2.060
47.69	274.14	2.062
47.69	274.11	2.062
47.69	274.08	2.063
47.69	274.04	2.064
47.69	274.01	2.065
47.69	273.98	2.067
47.70	273.95	2.067
47.70	273.91	2.068
47.70	273.88	2.069
47.70	273.85	2.069
47.70	273.82	2.070
47.71	273.79	2.071
47.71	273.75	2.072
47.71	273.72	2.073
47.71	273.69	2.073
47.71	273.66	2.074
47.71	273.62	2.075
47.71	273.59	2.076
47.72	273.56	2.076
47.72	273.53	2.077
47.72	273.49	2.078
47.72	273.46	2.079
47.72	273.43	2.080
47.73	273.40	2.081
47.73	273.36	2.081
47.73	273.33	2.082
47.73	273.30	2.083
47.73	273.27	2.084
47.73	273.23	2.084
47.74	273.20	2.085
47.74	273.17	2.085
47.74	273.13	2.086
47.74	273.10	2.086
47.74	273.07	2.087
47.74	273.04	2.087
47.74	273.00	2.088
47.75	272.97	2.089
47.75	272.94	2.089
47.75	272.91	2.090
47.75	272.87	2.090
47.75	272.84	2.091
47.76	272.81	2.092
47.76	272.78	2.092
47.76	272.74	2.093
47.76	272.71	2.094
47.76	272.68	2.094
47.76	272.65	2.095
47.76	272.61	2.095
47.77	272.58	2.096
47.77	272.55	2.097
47.77	272.52	2.097
47.77	272.48	2.097
47.77	272.45	2.098
47.78	272.42	2.098
47.78	272.39	2.099
47.78	272.35	2.099
47.78	272.32	2.099
47.78	272.29	2.100
47.78	272.26	2.100
47.79	272.22	2.101
47.79	272.19	2.102
47.79	272.16	2.102
47.79	272.12	2.103
47.79	272.09	2.103
47.79	272.06	2.104
47.79	272.03	2.104
47.80	271.99	2.105
47.80	271.96	2.105
47.80	271.93	2.106
47.80	271.90	2.106
47.80	271.86	2.107
47.81	271.83	2.107
47.81	271.80	2.108
47.81	271.77	2.108
47.81	271.73	2.109
47.81	271.70	2.109
47.81	271.67	2.109
47.81	271.63	2.110
47.82	271.60	2.110
47.82	271.57	2.110
47.82	271.54	2.110
47.82	271.50	2.111
47.82	271.47	2.111
47.83	271.44	2.112
47.83	271.41	2.113
47.83	271.37	2.113
47.83	271.34	2.114
47.83	271.31	2.114
47.83	271.27	2.115
47.83	271.24	2.115
47.84	271.21	2.115
47.84	271.18	2.116
47.84	271.14	2.116
47.84	271.11	2.117
47.84	271.08	2.117
47.85	271.05	2.118
47.85	271.01	2.118
47.85	270.98	2.118
47.85	270.95	2.119
47.85	270.91	2.119
47.85	270.88	2.119
47.86	270.85	2.120
47.86	270.82	2.120
47.86	270.78	2.120
47.86	270.75	2.121
47.86	270.72	2.122
47.86	270.69	2.122
47.87	270.65	2.123
47.87	270.62	2.123
47.87	270.59	2.123
47.87	270.55	2.124
47.87	270.52	2.124
47.87	270.49	2.124
47.88	270.46	2.125
47.88	270.42	2.125
47.88	270.39	2.125
47.88	270.36	2.125
47.88	270.32	2.126
47.88	270.29	2.126
47.88	270.26	2.126
47.89	270.23	2.127
47.89	270.19	2.127
47.89	270.16	2.127
47.89	270.13	2.128
47.89	270.10	2.128
47.89	270.06	2.128
47.90	270.03	2.128
47.90	270.00	2.129
47.90	269.96	2.129
47.90	269.93	2.129
47.90	269.90	2.130
47.90	269.87	2.130
47.91	269.83	2.131
47.91	269.80	2.131
47.91	269.77	2.132
47.91	269.73	2.132
47.91	269.70	2.133
47.92	269.67	2.133
47.92	269.64	2.133
47.92	269.60	2.133
47.92	269.57	2.134
47.92	269.54	2.134
47.92	269.50	2.134
47.93	269.47	2.135
47.93	269.44	2.135
47.93	269.41	2.135
47.93	269.37	2.135
47.93	269.34	2.136
47.93	269.31	2.136
47.94	269.27	2.136
47.94	269.24	2.136
47.94	269.21	2.136
47.94	269.18	2.137
47.94	269.14	2.137
47.94	269.11	2.138
47.94	269.08	2.138
47.95	269.04	2.138
47.95	269.01	2.139
47.95	268.98	2.139
47.95	268.95	2.139
47.95	268.91	2.139
47.96	268.88	2.139
47.96	268.85	2.140
47.96	268.81	2.140
47.96	268.78	2.140
47.96	268.75	2.141
47.96	268.71	2.141
47.96	268.68	2.141
47.97	268.65	2.141
47.97	268.62	2.142
47.97	268.58	2.142
47.97	268.55	2.142
47.97	268.52	2.143
47.98	268.48	2.143
47.98	268.45	2.143
47.98	268.42	2.144
47.98	268.39	2.144
47.98	268.35	2.144
47.98	268.32	2.144
47.99	268.29	2.144
47.99	268.25	2.144
47.99	268.22	2.145
47.99	268.19	2.145
47.99	268.16	2.145
47.99	268.12	2.145
47.99	268.09	2.146
48.00	268.06	2.146
48.00	268.02	2.146
48.00	267.99	2.146
48.00	267.96	2.147
48.00	267.93	2.147
48.01	267.89	2.147
48.01	267.86	2.147
48.01	267.83	2.147
48.01	267.79	2.147
48.01	267.76	2.147
48.01	267.73	2.148
48.01	267.69	2.148
48.02	267.66	2.148
48.02	267.63	2.148
48.02	267.60	2.148
48.02	267.56	2.149
48.02	267.53	2.149
48.03	267.50	2.149
48.03	267.46	2.150
48.03	267.43	2.150
48.03	267.40	2.150
48.03	267.36	2.150
48.03	267.33	2.150
48.04	267.30	2.151
48.04	267.27	2.151
48.04	267.23	2.151
48.04	267.20	2.151
48.04	267.17	2.151
48.04	267.13	2.151
48.04	267.10	2.151
48.05	267.07	2.151
48.05	267.04	2.151
48.05	267.00	2.151
48.05	266.97	2.152
48.05	266.94	2.152
48.06	266.90	2.152
48.06	266.87	2.152
48.06	266.84	2.152
48.06	266.80	2.153
48.06	266.77	2.153
48.06	266.74	2.153
48.06	266.71	2.153
48.07	266.67	2.153
48.07	266.64	2.153
48.07	266.61	2.153
48.07	266.57	2.153
48.07	266.54	2.153
48.08	266.51	2.154
48.08	266.48	2.154
48.08	266.44	2.154
48.08	266.41	2.154
48.08	266.38	2.154
48.08	266.34	2.154
48.08	266.31	2.155
48.09	266.28	2.155
48.09	266.25	2.155
48.09	266.21	2.155
48.09	266.18	2.155
48.09	266.15	2.155
48.10	266.11	2.155
48.10	266.08	2.155
48.10	266.05	2.156
48.10	266.01	2.156
48.10	265.98	2.156
48.10	265.95	2.156
48.11	265.92	2.157
48.11	265.88	2.157
48.11	265.85	2.157
48.11	265.82	2.157
48.11	265.78	2.157
48.11	265.75	2.157
48.12	265.72	2.157
48.12	265.68	2.158
48.12	265.65	2.158
48.12	265.62	2.158
48.12	265.59	2.158
48.12	265.55	2.158
48.13	265.52	2.158
48.13	265.49	2.158
48.13	265.45	2.158
48.13	265.42	2.158
48.13	265.39	2.159
48.13	265.35	2.159
48.13	265.32	2.159
48.14	265.29	2.159
48.14	265.25	2.159
48.14	265.22	2.160
48.14	265.19	2.160
48.14	265.16	2.160
48.14	265.12	2.160
48.15	265.09	2.161
48.15	265.06	2.161
48.15	265.02	2.161
48.15	264.99	2.161
48.15	264.96	2.161
48.15	264.92	2.161
48.16	264.89	2.161
48.16	264.86	2.162
48.16	264.83	2.162
48.16	264.79	2.162
48.16	264.76	2.163
48.17	264.73	2.163
48.17	264.69	2.163
48.17	264.66	2.163
48.17	264.63	2.163
48.17	264.59	2.163
48.17	264.56	2.164
48.18	264.53	2.164
48.18	264.49	2.164
48.18	264.46	2.164
48.18	264.43	2.164
48.18	264.40	2.164
48.18	264.36	2.164
48.19	264.33	2.164
48.19	264.30	2.164
48.19	264.26	2.164
48.19	264.23	2.164
48.19	264.20	2.164
48.19	264.16	2.165
48.19	264.13	2.165
48.20	264.10	2.165
48.20	264.07	2.165
48.20	264.03	2.165
48.20	264.00	2.165
48.20	263.97	2.165
48.21	263.93	2.165
48.21	263.90	2.165
48.21	263.87	2.166
48.21	263.83	2.166
48.21	263.80	2.166
48.21	263.77	2.166
48.21	263.73	2.166
48.22	263.70	2.166
48.22	263.67	2.166
48.22	263.64	2.166
48.22	263.60	2.166
48.22	263.57	2.166
48.23	263.54	2.166
48.23	263.50	2.166
48.23	263.47	2.167
48.23	263.44	2.167
48.23	263.40	2.167
48.23	263.37	2.167
48.24	263.34	2.167
48.24	263.30	2.167
48.24	263.27	2.167
48.24	263.24	2.167
48.24	263.21	2.167
48.24	263.17	2.167
48.24	263.14	2.167
48.25	263.11	2.167
48.25	263.07	2.167
48.25	263.04	2.167
48.25	263.01	2.168
48.25	262.97	2.168
48.26	262.94	2.168
48.26	262.91	2.168
48.26	262.88	2.168
48.26	262.84	2.168
48.26	262.81	2.168
48.26	262.78	2.168
48.26	262.74	2.168
48.27	262.71	2.168
48.27	262.68	2.168
48.27	262.64	2.169
48.27	262.61	2.169
48.27	262.58	2.169
48.28	262.54	2.169
48.28	262.51	2.169
48.28	262.48	2.169
48.28	262.45	2.169
48.28	262.41	2.169
48.28	262.38	2.169
48.29	262.35	2.169
48.29	262.31	2.169
48.29	262.28	2.169
48.29	262.25	2.169
48.29	262.21	2.169
48.29	262.18	2.170
48.29	262.15	2.170
48.30	262.11	2.170
48.30	262.08	2.170
48.30	262.05	2.170
48.30	262.02	2.170
48.30	261.98	2.171
48.31	261.95	2.171
48.31	261.92	2.171
48.31	261.88	2.171
48.31	261.85	2.171
48.31	261.82	2.171
48.31	261.78	2.171
48.31	261.75	2.171
48.32	261.72	2.171
48.32	261.68	2.171
48.32	261.65	2.171
48.32	261.62	2.171
48.32	261.58	2.171
48.33	261.55	2.172
48.33	261.52	2.172
48.33	261.49	2.172
48.33	261.45	2.172
48.33	261.42	2.172
48.33	261.39	2.172
48.33	261.35	2.172
48.34	261.32	2.172
48.34	261.29	2.172
48.34	261.25	2.172
48.34	261.22	2.172
48.34	261.19	2.172
48.35	261.15	2.173
48.35	261.12	2.173
48.35	261.09	2.173
48.35	261.05	2.173
48.35	261.02	2.173
48.35	260.99	2.173
48.36	260.96	2.173
48.36	260.92	2.173
48.36	260.89	2.173
48.36	260.86	2.173
48.36	260.82	2.173
48.36	260.79	2.173
48.37	260.76	2.173
48.37	260.72	2.174
48.37	260.69	2.174
48.37	260.66	2.174
48.37	260.62	2.174
48.37	260.59	2.174
48.38	260.56	2.174
48.38	260.52	2.174
48.38	260.49	2.174
48.38	260.46	2.174
48.38	260.43	2.174
48.38	260.39	2.174
48.38	260.36	2.174
48.39	260.33	2.174
48.39	260.29	2.175
48.39	260.26	2.175
48.39	260.23	2.175
48.39	260.19	2.175
48.39	260.16	2.175
48.40	260.13	2.175
48.40	260.09	2.175
48.40	260.06	2.175
48.40	260.03	2.175
48.40	259.99	2.175
48.40	259.96	2.175
48.41	259.93	2.175
48.41	259.90	2.175
48.41	259.86	2.176
48.41	259.83	2.176
48.41	259.80	2.176
48.42	259.76	2.176
48.42	259.73	2.176
48.42	259.70	2.176
48.42	259.66	2.176
48.42	259.63	2.176
48.42	259.60	2.176
48.43	259.56	2.176
48.43	259.53	2.176
48.43	259.50	2.176
48.43	259.46	2.176
48.43	259.43	2.176
48.43	259.40	2.177
48.44	259.37	2.177
48.44	259.33	2.177
48.44	259.30	2.177
48.44	259.27	2.177
48.44	259.23	2.177
48.44	259.20	2.177
48.44	259.17	2.177
48.45	259.13	2.177
48.45	259.10	2.177
48.45	259.07	2.177
48.45	259.03	2.177
48.45	259.00	2.178
48.46	258.97	2.178
48.46	258.93	2.178
48.46	258.90	2.178
48.46	258.87	2.178
48.46	258.84	2.178
48.46	258.80	2.178
48.46	258.77	2.178
48.47	258.74	2.178
48.47	258.70	2.178
48.47	258.67	2.178
48.47	258.64	2.178
48.47	258.60	2.178
48.48	258.57	2.178
48.48	258.54	2.179
48.48	258.50	2.179
48.48	258.47	2.179
48.48	258.44	2.179
48.48	258.40	2.179
48.49	258.37	2.179
48.49	258.34	2.179
48.49	258.30	2.179
48.49	258.27	2.179
48.49	258.24	2.179
48.49	258.20	2.179
48.49	258.17	2.179
48.50	258.14	2.179
48.50	258.11	2.179
48.50	258.07	2.179
48.50	258.04	2.180
48.50	258.01	2.180
48.51	257.97	2.180
48.51	257.94	2.180
48.51	257.91	2.180
48.51	257.87	2.180
48.51	257.84	2.180
48.51	257.81	2.180
48.51	257.77	2.180
48.52	257.74	2.180
48.52	257.71	2.180
48.52	257.67	2.180
48.52	257.64	2.180
48.52	257.61	2.180
48.53	257.58	2.181
48.53	257.54	2.181
48.53	257.51	2.181
48.53	257.48	2.181
48.53	257.44	2.181
48.53	257.41	2.181
48.54	257.38	2.181
48.54	257.34	2.181
48.54	257.31	2.181
48.54	257.28	2.181
48.54	257.24	2.181
48.54	257.21	2.181
48.54	257.18	2.181
48.55	257.14	2.181
48.55	257.11	2.181
48.55	257.08	2.182
48.55	257.04	2.182
48.55	257.01	2.182
48.56	256.98	2.182
48.56	256.94	2.182
48.56	256.91	2.182
48.56	256.88	2.182
48.56	256.85	2.182
48.56	256.81	2.182
48.56	256.78	2.182
48.57	256.75	2.182
48.57	256.71	2.182
48.57	256.68	2.182
48.57	256.65	2.182
48.57	256.61	2.182
48.58	256.58	2.183
48.58	256.55	2.183
48.58	256.51	2.183
48.58	256.48	2.183
48.58	256.45	2.183
48.58	256.41	2.183
48.58	256.38	2.183
48.59	256.35	2.183
48.59	256.31	2.183
48.59	256.28	2.183
48.59	256.25	2.183
48.59	256.21	2.183
48.60	256.18	2.183
48.60	256.15	2.183
48.60	256.12	2.183
48.60	256.08	2.183
48.60	256.05	2.183
48.60	256.02	2.183
48.61	255.98	2.184
48.61	255.95	2.184
48.61	255.92	2.184
48.61	255.88	2.184
48.61	255.85	2.184
48.61	255.82	2.184
48.62	255.78	2.184
48.62	255.75	2.184
48.62	255.72	2.184
48.62	255.68	2.184
48.62	255.65	2.184
48.62	255.62	2.184
48.63	255.58	2.184
48.63	255.55	2.184
48.63	255.52	2.184
48.63	255.49	2.184
48.63	255.45	2.184
48.63	255.42	2.185
48.63	255.39	2.185
48.64	255.35	2.185
48.64	255.32	2.185
48.64	255.29	2.185
48.64	255.25	2.185
48.64	255.22	2.185
48.64	255.19	2.185
48.65	255.15	2.185
48.65	255.12	2.185
48.65	255.09	2.185
48.65	255.05	2.185
48.65	255.02	2.185
48.65	254.99	2.185
48.66	254.95	2.185
48.66	254.92	2.185
48.66	254.89	2.185
48.66	254.85	2.185
48.66	254.82	2.185
48.67	254.79	2.186
48.67	254.75	2.186
48.67	254.72	2.186
48.67	254.69	2.186
48.67	254.66	2.186
48.67	254.62	2.186
