Filename	Purple foam
Instrument name	Discovery DSC
Operator	
rundate	4/22/2026
Sample name	Purple foam
proceduresegments	Equilibrate -25.00 °C; Data On; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Data Off
[step]
Ramp 20.00 °C/min to 280.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
55.45	119.39	1.140
55.45	119.36	1.140
55.45	119.33	1.140
55.45	119.29	1.140
55.45	119.26	1.140
55.46	119.23	1.140
55.46	119.19	1.140
55.46	119.16	1.140
55.46	119.13	1.140
55.46	119.09	1.140
55.46	119.06	1.140
55.46	119.03	1.140
55.47	119.00	1.140
55.47	118.96	1.140
55.47	118.93	1.140
55.47	118.90	1.140
55.47	118.86	1.140
55.48	118.83	1.140
55.48	118.80	1.140
55.48	118.76	1.140
55.48	118.73	1.140
55.48	118.70	1.140
55.48	118.66	1.140
55.49	118.63	1.140
55.49	118.60	1.140
55.49	118.56	1.140
55.49	118.53	1.140
55.49	118.50	1.140
55.49	118.46	1.140
55.49	118.43	1.140
55.50	118.40	1.140
55.50	118.36	1.140
55.50	118.33	1.140
55.50	118.30	1.140
55.50	118.26	1.140
55.51	118.23	1.140
55.51	118.20	1.140
55.51	118.16	1.140
55.51	118.13	1.140
55.51	118.10	1.140
55.51	118.06	1.140
55.51	118.03	1.140
55.52	118.00	1.140
55.52	117.96	1.140
55.52	117.93	1.140
55.52	117.90	1.140
55.52	117.86	1.140
55.53	117.83	1.140
55.53	117.80	1.140
55.53	117.76	1.140
55.53	117.73	1.140
55.53	117.70	1.140
55.53	117.66	1.140
55.54	117.63	1.140
55.54	117.60	1.140
55.54	117.56	1.140
55.54	117.53	1.140
55.54	117.50	1.140
55.54	117.46	1.140
55.54	117.43	1.140
55.55	117.40	1.140
55.55	117.36	1.140
55.55	117.33	1.140
55.55	117.30	1.140
55.55	117.26	1.140
55.56	117.23	1.140
55.56	117.20	1.140
55.56	117.16	1.140
55.56	117.13	1.140
55.56	117.10	1.140
55.56	117.06	1.140
55.56	117.03	1.140
55.57	117.00	1.140
55.57	116.96	1.140
55.57	116.93	1.140
55.57	116.90	1.140
55.57	116.86	1.140
55.58	116.83	1.140
55.58	116.80	1.140
55.58	116.76	1.140
55.58	116.73	1.140
55.58	116.70	1.140
55.58	116.66	1.140
55.58	116.63	1.140
55.59	116.60	1.140
55.59	116.56	1.140
55.59	116.53	1.140
55.59	116.50	1.140
55.59	116.46	1.140
55.60	116.43	1.140
55.60	116.40	1.140
55.60	116.37	1.140
55.60	116.33	1.140
55.60	116.30	1.140
55.60	116.27	1.140
55.61	116.23	1.140
55.61	116.20	1.140
55.61	116.17	1.140
55.61	116.13	1.140
55.61	116.10	1.140
55.61	116.07	1.140
55.62	116.03	1.140
55.62	116.00	1.140
55.62	115.97	1.140
55.62	115.93	1.140
55.62	115.90	1.140
55.62	115.87	1.140
55.63	115.83	1.140
55.63	115.80	1.140
55.63	115.77	1.140
55.63	115.73	1.140
55.63	115.70	1.140
55.63	115.67	1.140
55.63	115.63	1.140
55.64	115.60	1.140
55.64	115.57	1.140
55.64	115.53	1.140
55.64	115.50	1.140
55.64	115.47	1.140
55.64	115.43	1.140
55.65	115.40	1.140
55.65	115.37	1.140
55.65	115.33	1.140
55.65	115.30	1.139
55.65	115.27	1.139
55.65	115.23	1.139
55.66	115.20	1.139
55.66	115.17	1.139
55.66	115.13	1.139
55.66	115.10	1.139
55.66	115.07	1.139
55.67	115.03	1.139
55.67	115.00	1.139
55.67	114.97	1.139
55.67	114.93	1.139
55.67	114.90	1.139
55.67	114.87	1.139
55.68	114.83	1.139
55.68	114.80	1.139
55.68	114.77	1.139
55.68	114.73	1.139
55.68	114.70	1.139
55.68	114.67	1.139
55.69	114.63	1.139
55.69	114.60	1.139
55.69	114.57	1.139
55.69	114.53	1.139
55.69	114.50	1.139
55.69	114.47	1.139
55.69	114.43	1.139
55.70	114.40	1.139
55.70	114.37	1.139
55.70	114.33	1.139
55.70	114.30	1.139
55.70	114.27	1.139
55.71	114.24	1.139
55.71	114.20	1.139
55.71	114.17	1.139
55.71	114.14	1.139
55.71	114.10	1.139
55.71	114.07	1.139
55.71	114.04	1.139
55.72	114.00	1.139
55.72	113.97	1.139
55.72	113.94	1.139
55.72	113.90	1.139
55.72	113.87	1.139
55.73	113.84	1.139
55.73	113.80	1.139
55.73	113.77	1.139
55.73	113.74	1.139
55.73	113.70	1.139
55.73	113.67	1.139
55.74	113.64	1.139
55.74	113.60	1.139
55.74	113.57	1.139
55.74	113.54	1.139
55.74	113.50	1.139
55.74	113.47	1.139
55.74	113.44	1.139
55.75	113.40	1.139
55.75	113.37	1.139
55.75	113.34	1.138
55.75	113.30	1.138
55.75	113.27	1.138
55.76	113.24	1.138
55.76	113.20	1.138
55.76	113.17	1.138
55.76	113.14	1.138
55.76	113.10	1.138
55.76	113.07	1.138
55.76	113.04	1.138
55.77	113.00	1.138
55.77	112.97	1.138
55.77	112.94	1.138
55.77	112.90	1.138
55.77	112.87	1.138
55.78	112.84	1.138
55.78	112.80	1.138
55.78	112.77	1.138
55.78	112.74	1.138
55.78	112.70	1.138
55.78	112.67	1.138
55.79	112.64	1.138
55.79	112.60	1.138
55.79	112.57	1.138
55.79	112.54	1.138
55.79	112.50	1.138
55.79	112.47	1.138
55.79	112.44	1.138
55.80	112.40	1.138
55.80	112.37	1.138
55.80	112.34	1.138
55.80	112.30	1.138
55.80	112.27	1.138
55.81	112.24	1.138
55.81	112.20	1.138
55.81	112.17	1.138
55.81	112.14	1.138
55.81	112.10	1.138
55.81	112.07	1.138
55.81	112.04	1.138
55.82	112.00	1.138
55.82	111.97	1.138
55.82	111.94	1.138
55.82	111.90	1.138
55.82	111.87	1.138
55.83	111.84	1.138
55.83	111.81	1.138
55.83	111.77	1.138
55.83	111.74	1.138
55.83	111.71	1.138
55.83	111.67	1.138
55.83	111.64	1.138
55.84	111.61	1.138
55.84	111.57	1.138
55.84	111.54	1.138
55.84	111.51	1.138
55.84	111.47	1.138
55.85	111.44	1.138
55.85	111.41	1.138
55.85	111.37	1.138
55.85	111.34	1.138
55.85	111.31	1.138
55.85	111.27	1.138
55.86	111.24	1.138
55.86	111.21	1.138
55.86	111.17	1.137
55.86	111.14	1.137
55.86	111.11	1.137
55.86	111.07	1.137
55.87	111.04	1.137
55.87	111.01	1.137
55.87	110.97	1.137
55.87	110.94	1.137
55.87	110.91	1.137
55.87	110.87	1.137
55.88	110.84	1.137
55.88	110.81	1.137
55.88	110.77	1.136
55.88	110.74	1.136
55.88	110.71	1.135
55.88	110.67	1.134
55.88	110.64	1.133
55.89	110.61	1.132
55.89	110.57	1.132
55.89	110.54	1.131
55.89	110.51	1.131
55.89	110.47	1.130
55.89	110.44	1.130
55.90	110.41	1.130
55.90	110.37	1.130
55.90	110.34	1.130
55.90	110.31	1.130
55.90	110.27	1.130
55.90	110.24	1.130
55.91	110.21	1.130
55.91	110.17	1.130
55.91	110.14	1.130
55.91	110.11	1.130
55.91	110.07	1.130
55.92	110.04	1.130
55.92	110.01	1.130
55.92	109.97	1.130
55.92	109.94	1.130
55.92	109.91	1.130
55.92	109.87	1.130
55.93	109.84	1.130
55.93	109.81	1.130
55.93	109.77	1.130
55.93	109.74	1.130
55.93	109.71	1.130
55.93	109.67	1.130
55.94	109.64	1.130
55.94	109.61	1.130
55.94	109.57	1.130
55.94	109.54	1.130
55.94	109.51	1.130
55.94	109.47	1.130
55.94	109.44	1.130
55.95	109.41	1.130
55.95	109.37	1.131
55.95	109.34	1.131
55.95	109.31	1.131
55.95	109.27	1.131
55.96	109.24	1.131
55.96	109.21	1.131
55.96	109.17	1.131
55.96	109.14	1.131
55.96	109.11	1.131
55.96	109.07	1.131
55.96	109.04	1.131
55.97	109.01	1.131
55.97	108.98	1.131
55.97	108.94	1.131
55.97	108.91	1.131
55.97	108.88	1.131
55.98	108.84	1.131
55.98	108.81	1.131
55.98	108.78	1.131
55.98	108.74	1.131
55.98	108.71	1.131
55.98	108.68	1.131
55.99	108.64	1.131
55.99	108.61	1.131
55.99	108.58	1.131
55.99	108.54	1.131
55.99	108.51	1.131
55.99	108.48	1.131
55.99	108.44	1.131
56.00	108.41	1.131
56.00	108.38	1.131
56.00	108.34	1.131
56.00	108.31	1.131
56.00	108.28	1.131
56.01	108.24	1.131
56.01	108.21	1.131
56.01	108.18	1.131
56.01	108.14	1.131
56.01	108.11	1.131
56.01	108.08	1.131
56.01	108.04	1.131
56.02	108.01	1.131
56.02	107.98	1.131
56.02	107.94	1.131
56.02	107.91	1.131
56.02	107.88	1.131
56.03	107.84	1.131
56.03	107.81	1.131
56.03	107.78	1.131
56.03	107.74	1.131
56.03	107.71	1.131
56.03	107.68	1.131
56.04	107.64	1.131
56.04	107.61	1.131
56.04	107.58	1.131
56.04	107.54	1.131
56.04	107.51	1.131
56.04	107.48	1.131
56.04	107.44	1.131
56.05	107.41	1.131
56.05	107.38	1.131
56.05	107.34	1.131
56.05	107.31	1.131
56.05	107.28	1.131
56.06	107.24	1.131
56.06	107.21	1.131
56.06	107.18	1.130
56.06	107.14	1.130
56.06	107.11	1.130
56.06	107.08	1.130
56.06	107.04	1.130
56.07	107.01	1.130
56.07	106.98	1.130
56.07	106.94	1.130
56.07	106.91	1.130
56.07	106.88	1.130
56.08	106.84	1.130
56.08	106.81	1.130
56.08	106.78	1.130
56.08	106.74	1.130
56.08	106.71	1.130
56.08	106.68	1.130
56.08	106.64	1.130
56.09	106.61	1.130
56.09	106.58	1.130
56.09	106.54	1.130
56.09	106.51	1.130
56.09	106.48	1.130
56.10	106.44	1.130
56.10	106.41	1.130
56.10	106.38	1.130
56.10	106.35	1.130
56.10	106.31	1.130
56.10	106.28	1.130
56.11	106.25	1.130
56.11	106.21	1.130
56.11	106.18	1.130
56.11	106.15	1.130
56.11	106.11	1.130
56.11	106.08	1.130
56.12	106.05	1.130
56.12	106.01	1.130
56.12	105.98	1.130
56.12	105.95	1.130
56.12	105.91	1.130
56.12	105.88	1.130
56.13	105.85	1.130
56.13	105.81	1.130
56.13	105.78	1.130
56.13	105.75	1.130
56.13	105.71	1.130
56.13	105.68	1.130
56.13	105.65	1.130
56.14	105.61	1.130
56.14	105.58	1.130
56.14	105.55	1.130
56.14	105.51	1.129
56.14	105.48	1.129
56.14	105.45	1.129
56.15	105.41	1.129
56.15	105.38	1.129
56.15	105.35	1.129
56.15	105.31	1.129
56.15	105.28	1.129
56.15	105.25	1.129
56.16	105.21	1.129
56.16	105.18	1.129
56.16	105.15	1.129
56.16	105.11	1.129
56.16	105.08	1.129
56.17	105.05	1.129
56.17	105.01	1.129
56.17	104.98	1.129
56.17	104.95	1.129
56.17	104.91	1.129
56.17	104.88	1.129
56.18	104.85	1.129
56.18	104.81	1.129
56.18	104.78	1.129
56.18	104.75	1.129
56.18	104.71	1.129
56.18	104.68	1.129
56.19	104.65	1.129
56.19	104.61	1.129
56.19	104.58	1.129
56.19	104.55	1.128
56.19	104.51	1.128
56.19	104.48	1.128
56.19	104.45	1.128
56.20	104.41	1.128
56.20	104.38	1.128
56.20	104.35	1.128
56.20	104.31	1.128
56.20	104.28	1.128
56.21	104.25	1.128
56.21	104.21	1.128
56.21	104.18	1.128
56.21	104.15	1.128
56.21	104.11	1.128
56.21	104.08	1.128
56.21	104.05	1.128
56.22	104.01	1.128
56.22	103.98	1.128
56.22	103.95	1.128
56.22	103.92	1.128
56.22	103.88	1.128
56.23	103.85	1.128
56.23	103.81	1.128
56.23	103.78	1.128
56.23	103.75	1.128
56.23	103.72	1.128
56.23	103.68	1.127
56.24	103.65	1.127
56.24	103.62	1.127
56.24	103.58	1.127
56.24	103.55	1.127
56.24	103.52	1.127
56.24	103.48	1.127
56.24	103.45	1.127
56.25	103.42	1.127
56.25	103.38	1.127
56.25	103.35	1.127
56.25	103.32	1.127
56.25	103.28	1.127
56.26	103.25	1.127
56.26	103.22	1.127
56.26	103.18	1.127
56.26	103.15	1.127
56.26	103.12	1.126
56.26	103.08	1.126
56.26	103.05	1.126
56.27	103.02	1.126
56.27	102.98	1.126
56.27	102.95	1.126
56.27	102.92	1.126
56.27	102.88	1.126
56.28	102.85	1.126
56.28	102.82	1.126
56.28	102.78	1.126
56.28	102.75	1.126
56.28	102.72	1.126
56.28	102.68	1.126
